calc_id,stock_code,company_name,metric_name,input_1,input_2,formula_or_logic,output_value,unit,calculation_required,calculation_replayed,linked_claim_id,notes
CALC-00657,08275.HK,中国新消费集团,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00657,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00658,08296.HK,中国生命集团,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00658,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00659,08308.HK,古兜控股,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00659,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00660,08309.HK,万成环球控股,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00660,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00661,08313.HK,杰地集团,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00661,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00662,08328.HK,信义储电,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00662,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00663,08329.HK,海王英特龙,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00663,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00664,08340.HK,紫荆国际金融,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00664,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00665,08341.HK,艾硕控股,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00665,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00666,08347.HK,Ｆ８企业,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00666,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00667,08368.HK,中国创意控股,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00667,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00668,08416.HK,HM INTL HLDGS,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00668,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00669,08417.HK,大地教育,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00669,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00670,08419.HK,ＡＶ策划推广,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00670,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00671,08422.HK,ＷＴ集团,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00671,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00672,08425.HK,兴铭控股,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00672,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00673,08429.HK,华美乐乐,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00673,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00674,08436.HK,德宝集团控股,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00674,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00675,08446.HK,耀星科技集团,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00675,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00676,08462.HK,中安控股集团,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00676,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00677,08472.HK,立高控股,weighted_total_score,synergy_score=5.0; value_creation_score=9.0; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.37,points,No,No,CLM-CALC-00677,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00678,08480.HK,飞霓控股,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00678,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00679,08482.HK,万励达,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00679,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00680,08509.HK,威扬酒业控股,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00680,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00681,08512.HK,凯富善集团控股,weighted_total_score,synergy_score=5.0; value_creation_score=8.3; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,6.17,points,No,No,CLM-CALC-00681,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
CALC-00682,08536.HK,TL NATURAL GAS,weighted_total_score,synergy_score=5.0; value_creation_score=7.5; transaction_feasibility_score=6.0; risk_control_score=4.5,weights: synergy 0.30; value_creation 0.30; transaction_feasibility 0.25; risk_control 0.15,weighted_total_score = synergy_score*0.30 + value_creation_score*0.30 + transaction_feasibility_score*0.25 + risk_control_score*0.15,5.92,points,No,No,CLM-CALC-00682,Non-material scaffold ranking row; replay not required unless promoted into shortlist / final delivery scope.
